respondent,group,questionnaire,submitted_timestamp,source_path,question_code,question_text,type,subscale,category,accuracy,stimulus_form,stimulus_title,response_raw,response_clean,response_numeric,score_value,score_confidence,score_method,score_explanation
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18,"18. What happened in the scene? Please write a brief summary as accurately as you can. Try to include the main events and any key characters you remember. It’s okay if you don’t remember everything, just do your best.",open-ended,recall,target,,Long,Mad Max,"This was a long long long chase scene where one group was running from their horrible kingdom. The women breeders were escaping with Charlize's help. Meanwhile the soliders from the kingdom were chasing them. The man on the front of the car is a peasant being used as a ""blood bank"" for the soldiers who seem to keep other people's blood to survive. Maybe that is why they are so pale.","This was a long long long chase scene where one group was running from their horrible kingdom. The women breeders were escaping with Charlize's help. Meanwhile the soliders from the kingdom were chasing them. The man on the front of the car is a peasant being used as a ""blood bank"" for the soldiers who seem to keep other people's blood to survive. Maybe that is why they are so pale.",,20.0,90.0,stage5_recall_keymoment,"The response identifies a chase scene with Furiosa helping women escape and mentions the 'blood bank' concept, but does not reference the Buzzards, the battle, or the suicide attack. The answer is focused on the broader context and character motivations, not the specific key moment events."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,18.1,18.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,Mad Max,3 = Confident,3 = Confident,3.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19,19. What happens at the end of this scene?,multiple,recall,target,,Long,Mad Max,C. Furiosa and her crew successfully protect their rig and drive away,C. Furiosa and her crew successfully protect their rig and drive away,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,19.1,19.1. How confident are you in your answer? Please rate your confidence below.,likert,recall,target,,Long,Mad Max,2 = Somewhat confident,2 = Somewhat confident,2.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.1,2.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Wonder Woman,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,2.2,2.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Wonder Woman,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20,20. Did you understand the scene while watching it last week?,binary,comprehension,target,,Long,Mad Max,2 = Somewhat,2 = Somewhat,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20.1,20.1. What helped your understanding?,open-ended,comprehension,target,,Long,Mad Max,"They had good exposition and clues into how the particular world worked. Especially calling them ""blood banks"" and ""breeders"" respectively.","They had good exposition and clues into how the particular world worked. Especially calling them ""blood banks"" and ""breeders"" respectively.",,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,20.1,20.1. What would have improved your understanding?,open-ended,comprehension,target,,Long,Mad Max,It being anything remotely based in reality. I don't watch many movies like this so it took a while to understand the world.,It being anything remotely based in reality. I don't watch many movies like this so it took a while to understand the world.,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,21,"21. Consider the image above. Thinking back to the videos you watched last week, what emotions do you remember feeling during this scene? Select all options that apply.",multiple,emotion,target,,Long,Mad Max,"Confusion, Disgust","Confusion, Disgust",,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,22,22. How easy or difficult was it to remember details from this scene?,likert,strength,target,,Long,Mad Max,3 = Easy,3 = Easy,3.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,23,"23. Overall, how well do you think you remembered the video content from last week?",likert,general,,,,,4 = Extremely well,4 = Extremely well,4.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,24,24. How confident are you in your answers on this questionnaire?,likert,general,,,,,3 = Confident,3 = Confident,3.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,25,"25. Did you watch ""Abbott Elementary"" again after the session last week?",,,,,,,No,No,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,26,"26. Did you watch ""Mad Max: Fury Road"" again after the session last week?",binary,watch,,,,,No,No,0.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.1,3.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,Schittss Creek,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,3.2,3.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,Schittss Creek,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.1,4.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Short,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,4.2,4.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Short,Abbot Elementary,3 = Confident,3 = Confident,3.0,3.0,3.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.1,5.1. Did you see this scene in the videos you watched last week?,binary,recognition,unseen,miss,Short,Abbot Elementary,Yes,Yes,1.0,0.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.2,5.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,unseen,miss,Short,Abbot Elementary,2 = Somewhat confident,2 = Somewhat confident,2.0,2.0,2.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,5.3,5.3. This scene was not in the videos you watched last week. What best explains why you thought it was? Please choose from the options below.,likert,recognition,unseen,miss,Short,Abbot Elementary,3 = I confused it with a scene from the video,3 = I confused it with a scene from the video,3.0,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.1,6.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Friends,No,No,0.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,6.2,6.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Friends,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.1,7.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Long,Mad Max,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,7.2,7.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Long,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.1,8.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Seinfeld,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,8.2,8.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Seinfeld,4 = Extremely confident,4 = Extremely confident,4.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.1,9.1. Did you see this scene in the videos you watched last week?,binary,recognition,seen,hit,Short,Abbot Elementary,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,9.2,9.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,seen,hit,Short,Abbot Elementary,2 = Somewhat confident,2 = Somewhat confident,2.0,2.0,2.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Please enter your participant number. You received your participant number in the email that included the link to this survey. Please enter it exactly as shown in that email.,open-ended,,,,,,97,97,,,,,
97,E,Post,2025-10-22 18:50:10,data/Post/Group E_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,,Timestamp,,,,,,,10/22/2025 18:50:10,10/22/2025 18:50:10,,,,,
98,A,Post,2025-10-22 17:14:37,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.1,1.1. Did you see this scene in the videos you watched last week?,binary,recognition,key,hit,Short,Mad Max,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
98,A,Post,2025-10-22 17:14:37,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,1.2,1.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,key,hit,Short,Mad Max,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
98,A,Post,2025-10-22 17:14:37,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.1,10.1. Did you see this scene in the videos you watched last week?,binary,recognition,distractor,hit,Short,A Star Is Born,Yes,Yes,1.0,1.0,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
98,A,Post,2025-10-22 17:14:37,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,10.2,10.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,distractor,hit,Short,A Star Is Born,4 = Extremely confident,4 = Extremely confident,4.0,4.0,4.0,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
98,A,Post,2025-10-22 17:14:37,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.1,11.1. Did you see this scene in the videos you watched last week?,binary,recognition,fake,miss,,Sherlock Holmes,No,No,0.0,,,stage3_recognition_binary,"Stage 3 recognition correctness (1 = aligns with accuracy expectation, 0 = incorrect)."
98,A,Post,2025-10-22 17:14:37,data/Post/Group A_ Post Viewing Questionnaire Part Two (Responses) - Form Responses 1.csv,11.2,11.2. How confident are you in your answer? Please rate your confidence below.,likert,recognition,fake,miss,,Sherlock Holmes,3 = Confident,3 = Confident,3.0,,,stage3_recognition_confidence,Stage 3 recognition confidence parsed to a 0-4 scale.
